,gene_name,gene_num
28047,MYL6P3,ENSG00000227173
28048,RP11-214D15.2,ENSG00000227175
28049,AC092641.2,ENSG00000227176
28050,AIMP1P2,ENSG00000227177
28051,PGCP1,ENSG00000227179
28052,AC013467.1,ENSG00000227180
28053,RP11-317P15.3,ENSG00000227181
28054,VN1R28P,ENSG00000227182
28055,HDGFP1,ENSG00000227183
28056,RP11-77G23.5,ENSG00000227186
28057,RP11-6C10.1,ENSG00000227187
28058,MGAT3-AS1,ENSG00000227188
28059,AC092535.3,ENSG00000227189
28060,TRGC2,ENSG00000227191
28061,RP1-45I4.3,ENSG00000227192
28062,RP11-439A17.4,ENSG00000227193
28063,MIR663AHG,ENSG00000227195
28064,IGHD4-23,ENSG00000227196
28065,AC009518.8,ENSG00000227197
28066,C6orf47-AS1,ENSG00000227198
28067,ST7-AS1,ENSG00000227199
28068,RP11-121A14.3,ENSG00000227200
28069,CNN2P1,ENSG00000227201
28070,SUB1P1,ENSG00000227203
28071,RBMY2JP,ENSG00000227204
28072,PFN1P9,ENSG00000227205
28073,XXbac-BCX196D17.5,ENSG00000227206
28074,RPL31P12,ENSG00000227207
28075,WARS2P1,ENSG00000227209
28076,AC079145.4,ENSG00000227210
28077,RP5-1100E15.4,ENSG00000227211
28078,PFN1P6,ENSG00000227212
28079,SPATA13-AS1,ENSG00000227213
28080,HCG15,ENSG00000227214
28081,RP11-445L13__B.3,ENSG00000227215
28082,RP11-367J7.3,ENSG00000227217
28083,RP11-203J24.8,ENSG00000227218
28084,RP11-69I8.3,ENSG00000227220
28085,RP11-72H11.1,ENSG00000227224
28086,MTND1P14,ENSG00000227225
28087,AC017101.10,ENSG00000227227
28088,RP11-261C10.5,ENSG00000227230
28089,WASH7P,ENSG00000227232
28090,CICP17,ENSG00000227233
28091,SPANXB1,ENSG00000227234
28092,RP11-365D9.1,ENSG00000227236
28093,AL672294.1,ENSG00000227237
28094,TTC39DP,ENSG00000227238
28095,RP11-563D10.1,ENSG00000227240
28096,AC011998.4,ENSG00000227241
28097,NBPF13P,ENSG00000227242
28098,SLAMF6P1,ENSG00000227243
28099,LINC00845,ENSG00000227244
28100,RP11-136C24.2,ENSG00000227245
28101,TRIM60P13,ENSG00000227247
28102,FAM155A-IT1,ENSG00000227248
28103,AC000374.1,ENSG00000227249
28104,TRIM60P9Y,ENSG00000227251
28105,AC105760.2,ENSG00000227252
28106,RP11-166N17.1,ENSG00000227253
28107,VDAC1P12,ENSG00000227254
28108,CDRT15P2,ENSG00000227255
28109,MIS18A-AS1,ENSG00000227256
28110,RP11-330M2.3,ENSG00000227257
28111,SMIM2-AS1,ENSG00000227258
28112,HMGN2P22,ENSG00000227259
28113,AC116035.1,ENSG00000227260
28114,YWHAZP7,ENSG00000227261
28115,HCG4B,ENSG00000227262
28116,ACTR3BP5,ENSG00000227264
28117,AC073464.4,ENSG00000227265
28118,RP11-305O4.2,ENSG00000227267
28119,KLLN,ENSG00000227268
28120,RP11-96L7.2,ENSG00000227269
28121,AC009963.4,ENSG00000227270
28122,RPL39P25,ENSG00000227271
28123,AC005358.3,ENSG00000227274
28124,MTND6P10,ENSG00000227275
28125,RP11-656D10.5,ENSG00000227278
28126,AC015933.2,ENSG00000227279
28127,RP11-164D18.2,ENSG00000227282
28128,RPL35AP12,ENSG00000227283
28129,MARK2P10,ENSG00000227284
28130,RP5-837I24.1,ENSG00000227288
28131,HSFY3P,ENSG00000227289
28132,LINC01364,ENSG00000227290
28133,AC092170.1,ENSG00000227291
28134,AC009229.5,ENSG00000227292
28135,AC118345.1,ENSG00000227293
28136,AC016994.2,ENSG00000227294
28137,ELL2P1,ENSG00000227295
28138,RP4-718J7.4,ENSG00000227297
28139,ARAFP3,ENSG00000227298
28140,KRT16P2,ENSG00000227300
28141,RP11-384P7.5,ENSG00000227301
28142,SSXP9,ENSG00000227302
28143,GS1-256O22.5,ENSG00000227303
28144,RP11-791G16.2,ENSG00000227304
28145,RP11-340I6.3,ENSG00000227305
28146,AP006285.6,ENSG00000227306
28147,RP11-95I16.2,ENSG00000227307
28148,AC009502.4,ENSG00000227308
28149,AC140076.1,ENSG00000227309
28150,RP1-228H13.1,ENSG00000227311
28151,RP11-496D1.2,ENSG00000227312
28152,RP11-309N24.1,ENSG00000227313
28153,MTND4P15,ENSG00000227321
28154,RP11-258C19.4,ENSG00000227329
28155,AP000998.2,ENSG00000227330
28156,AC005042.2,ENSG00000227331
28157,IGHJ1P,ENSG00000227335
28158,LINC00434,ENSG00000227336
28159,RPL23AP43,ENSG00000227337
28160,RP11-195B3.1,ENSG00000227338
28161,THRAP3P1,ENSG00000227339
28162,LINC00307,ENSG00000227342
28163,RPL15P1,ENSG00000227343
28164,HAUS6P1,ENSG00000227344
28165,PARG,ENSG00000227345
28166,HNRNPKP2,ENSG00000227347
28167,MTND5P25,ENSG00000227348
28168,CEACAMP7,ENSG00000227349
28169,RP11-438P9.2,ENSG00000227350
28170,NANOGP6,ENSG00000227351
28171,ARHGEF7-AS1,ENSG00000227352
28172,RAB28P3,ENSG00000227353
28173,RBM26-AS1,ENSG00000227354
28174,RP11-162D16.2,ENSG00000227355
28175,LINC00866,ENSG00000227356
28176,RP11-180I4.1,ENSG00000227358
28177,AC017074.2,ENSG00000227359
28178,RP11-518I13.1,ENSG00000227360
28179,RPS24P7,ENSG00000227361
28180,AC019172.2,ENSG00000227363
28181,AC018685.2,ENSG00000227364
28182,AC008060.5,ENSG00000227365
28183,SLC9B1P4,ENSG00000227367
28184,CDK8P2,ENSG00000227368
28185,RP4-669P10.19,ENSG00000227370
28186,RP11-3L10.2,ENSG00000227371
28187,TP73-AS1,ENSG00000227372
28188,RP11-160H22.5,ENSG00000227373
28189,RP11-109A6.3,ENSG00000227374
28190,DLG1-AS1,ENSG00000227375
28191,FTH1P16,ENSG00000227376
28192,PPIAP2,ENSG00000227379
28193,EIF4A2P2,ENSG00000227382
28194,RP11-571F15.2,ENSG00000227383
28195,AC091705.1,ENSG00000227386
28196,RP11-112J3.16,ENSG00000227388
28197,SALL1P1,ENSG00000227391
28198,HPN-AS1,ENSG00000227392
28199,RP6-127F18.2,ENSG00000227393
28200,AC007386.3,ENSG00000227394
28201,EIF2AP4,ENSG00000227395
28202,CTD-2526L21.3,ENSG00000227397
28203,KIF9-AS1,ENSG00000227398
28204,RP11-118F2.2,ENSG00000227399
28205,AC012501.2,ENSG00000227400
28206,RPL37P1,ENSG00000227401
28207,AC009299.3,ENSG00000227403
28208,KRT8P20,ENSG00000227404
28209,RNF6P1,ENSG00000227406
28210,AC008746.3,ENSG00000227407
28211,AMYP1,ENSG00000227408
28212,ZMYM4-AS1,ENSG00000227409
28213,BAATP1,ENSG00000227411
28214,STK33P1,ENSG00000227412
28215,RP5-1042K10.12,ENSG00000227413
28216,RP11-109P14.2,ENSG00000227416
28217,RP11-397P13.6,ENSG00000227417
28218,PCGEM1,ENSG00000227418
28219,RP11-476B1.1,ENSG00000227421
28220,OR10U1P,ENSG00000227423
28221,MRPS21P2,ENSG00000227425
28222,VN1R33P,ENSG00000227426
28223,RP1-49C23.1,ENSG00000227427
28224,AC019185.2,ENSG00000227430
28225,CSE1L-AS1,ENSG00000227431
28226,AC053503.11,ENSG00000227432
28227,AC069213.4,ENSG00000227433
28228,RNF19BPX,ENSG00000227434
28229,FCF1P1,ENSG00000227436
28230,RPS8P4,ENSG00000227437
28231,AP001471.1,ENSG00000227438
28232,TTTY17B,ENSG00000227439
28233,ATP5G1P4,ENSG00000227440
28234,RP11-344A7.1,ENSG00000227443
28235,AC007322.5,ENSG00000227444
28236,OR10R1P,ENSG00000227445
28237,XGY1,ENSG00000227447
28238,FGF7P6,ENSG00000227449
28239,HNRNPA1P63,ENSG00000227453
28240,MTND4P30,ENSG00000227454
28241,RP11-300M24.1,ENSG00000227455
28242,LINC00310,ENSG00000227456
28243,AC079612.2,ENSG00000227459
28244,PSME2P6,ENSG00000227462
28245,RP11-158D2.2,ENSG00000227463
28246,GPN3P1,ENSG00000227465
28247,RP11-397C12.1,ENSG00000227466
28248,LINC01537,ENSG00000227467
28249,AL928742.12,ENSG00000227468
28250,AC073415.2,ENSG00000227470
28251,AKR1B15,ENSG00000227471
28252,TSSK5P,ENSG00000227473
28253,RPL6P24,ENSG00000227474
28254,RP11-810B23.1,ENSG00000227475
28255,STK4-AS1,ENSG00000227477
28256,AC124861.1,ENSG00000227479
28257,CCDC148-AS1,ENSG00000227480
28258,RP11-89N17.2,ENSG00000227481
28259,RP11-18B16.2,ENSG00000227482
28260,XX-C283C717.1,ENSG00000227484
28261,RP11-5P4.2,ENSG00000227485
28262,RP13-188A5.1,ENSG00000227486
28263,NCAM1-AS1,ENSG00000227487
28264,GAGE12D,ENSG00000227488
28265,AC006458.3,ENSG00000227489
28266,CCNJP1,ENSG00000227491
28267,RP11-316M21.6,ENSG00000227492
28268,RP11-104D21.1,ENSG00000227493
28269,USP9YP14,ENSG00000227494
28270,AC109333.10,ENSG00000227495
28271,RP11-145A3.1,ENSG00000227496
28272,PABPC1P6,ENSG00000227497
28273,AC018359.3,ENSG00000227498
28274,RP11-419M24.4,ENSG00000227499
28275,SCAMP4,ENSG00000227500
28276,LINC01268,ENSG00000227502
28277,RP11-434J24.2,ENSG00000227505
28278,LTB,ENSG00000227507
28279,LINC01624,ENSG00000227508
28280,EIF2B5-IT1,ENSG00000227509
28281,LINC01442,ENSG00000227510
28282,GS1-466O4.2,ENSG00000227511
28283,RP11-413M3.4,ENSG00000227512
28284,AC114755.3,ENSG00000227513
28285,RP11-709P2.1,ENSG00000227514
28286,C1DP4,ENSG00000227515
28287,RP5-973N23.4,ENSG00000227516
28288,LINC01483,ENSG00000227517
28289,MIR1302-9,ENSG00000227518
28290,CTA-342B11.1,ENSG00000227519
28291,RP13-213K19.1,ENSG00000227521
28292,RPS20P15,ENSG00000227523
28293,RPL7P6,ENSG00000227525
28294,RP11-223A3.1,ENSG00000227527
28295,DIAPH3-AS1,ENSG00000227528
28296,RP11-202G18.1,ENSG00000227531
28297,AC002542.2,ENSG00000227532
28298,SLC2A1-AS1,ENSG00000227533
28299,RP3-323B6.1,ENSG00000227534
28300,RP11-809N15.2,ENSG00000227535
28301,SOCS5P4,ENSG00000227536
28302,RP11-215C7.3,ENSG00000227537
28303,HNRNPFP1,ENSG00000227538
28304,DNAJC9-AS1,ENSG00000227540
28305,SFR1P1,ENSG00000227541
28306,AC092614.2,ENSG00000227542
28307,SPAG5-AS1,ENSG00000227543
28308,AC018647.3,ENSG00000227544
28309,RP5-905H7.10,ENSG00000227545
28310,OR4A2P,ENSG00000227547
28311,AC116035.2,ENSG00000227549
28312,TRBV7-5,ENSG00000227550
28313,USP17L12,ENSG00000227551
28314,RP11-444D13.1,ENSG00000227554
28315,MIR4290HG,ENSG00000227555
28316,RP11-472F19.1,ENSG00000227556
28317,MTND3P9,ENSG00000227557
28318,RPS15AP30,ENSG00000227560
28319,RP11-796I2.1,ENSG00000227562
28320,RNF11P2,ENSG00000227563
28321,LINC00376,ENSG00000227564
28322,SNX18P26,ENSG00000227568
28323,RP5-1166A24.1,ENSG00000227573
28324,RP13-1039J1.3,ENSG00000227574
28325,RPS3AP53,ENSG00000227578
28326,RP1-35C21.2,ENSG00000227579
28327,RP13-140E4.1,ENSG00000227581
28328,ADGRF5P1,ENSG00000227582
28329,RPS3AP37,ENSG00000227583
28330,MTND4P5,ENSG00000227584
28331,RP11-103C3.2,ENSG00000227585
28332,RPS26P39,ENSG00000227586
28333,CNTN4-AS2,ENSG00000227588
28334,RP5-1092A11.5,ENSG00000227589
28335,ATP5G1P5,ENSG00000227590
28336,RP1-28O10.1,ENSG00000227591
28337,PIGFP3,ENSG00000227592
28338,PHBP16,ENSG00000227593
28339,WASF1P1,ENSG00000227597
28340,RP1-167A14.2,ENSG00000227598
28341,RP4-753D4.2,ENSG00000227599
28342,RP3-445N2.1,ENSG00000227602
28343,RP11-165J3.6,ENSG00000227603
28344,TOMM22P3,ENSG00000227604
28345,AC005392.13,ENSG00000227606
28346,SUMO2P2,ENSG00000227607
28347,TMEM183AP1,ENSG00000227609
28348,FRMPD3-AS1,ENSG00000227610
28349,LINC01074,ENSG00000227611
28350,QRSL1P2,ENSG00000227613
28351,RP11-864N7.2,ENSG00000227615
28352,AC063976.1,ENSG00000227616
28353,CERS6-AS1,ENSG00000227617
28354,RP11-492E3.2,ENSG00000227619
28355,ALG1L8P,ENSG00000227620
28356,PHBP11,ENSG00000227621
28357,AC073987.2,ENSG00000227623
28358,SNRPEP3,ENSG00000227624
28359,RP11-520H14.1,ENSG00000227625
28360,RP1-101K10.6,ENSG00000227627
28361,SLC25A15P1,ENSG00000227629
28362,LINC01132,ENSG00000227630
28363,AC018804.6,ENSG00000227632
28364,RBMY2YP,ENSG00000227633
28365,RP11-431K24.3,ENSG00000227634
28366,USP9YP21,ENSG00000227635
28367,HNRNPA1P14,ENSG00000227638
28368,SOX21-AS1,ENSG00000227640
28369,HIGD1AP11,ENSG00000227644
28370,RPL7P54,ENSG00000227645
28371,STEAP2-AS1,ENSG00000227646
28372,MTND6P32,ENSG00000227649
28373,ISCA1P6,ENSG00000227653
28374,SERPINA7P1,ENSG00000227657
28375,AC005160.3,ENSG00000227658
28376,CLYBL-AS2,ENSG00000227659
28377,UST-AS1,ENSG00000227660
28378,MTCO3P18,ENSG00000227661
28379,RPL7P2,ENSG00000227663
28380,CYCSP24,ENSG00000227666
28381,RP11-331H2.3,ENSG00000227667
28382,RP11-488L18.4,ENSG00000227671
28383,RP11-243J18.2,ENSG00000227673
28384,LINC00355,ENSG00000227674
28385,LINC01068,ENSG00000227676
28386,RP11-73O6.3,ENSG00000227678
28387,RP11-453N3.1,ENSG00000227679
28388,AC108051.2,ENSG00000227680
28389,RP11-307P5.1,ENSG00000227681
28390,ATP5A1P2,ENSG00000227682
28391,RP11-445N18.5,ENSG00000227683
28392,CROCCP4,ENSG00000227684
28393,AC087499.10,ENSG00000227685
28394,RP4-681L3.2,ENSG00000227687
28395,HNRNPA3P2,ENSG00000227688
28396,SRP68P2,ENSG00000227689
28397,MED28P3,ENSG00000227692
28398,GSTM3P1,ENSG00000227693
28399,RPL23AP74,ENSG00000227694
28400,DNMBP-AS1,ENSG00000227695
28401,AP001619.2,ENSG00000227698
28402,RP11-301M17.1,ENSG00000227700
28403,LINC00111,ENSG00000227702
28404,RP1-266L20.4,ENSG00000227704
28405,RP11-15M15.2,ENSG00000227705
28406,RP11-301G19.1,ENSG00000227706
28407,SDAD1P3,ENSG00000227707
28408,AC079150.3,ENSG00000227708
28409,RP11-118D22.3,ENSG00000227709
28410,LL22NC03-30E12.13,ENSG00000227710
28411,FAM166AP4,ENSG00000227711
28412,RP11-418J17.3,ENSG00000227712
28413,AC116609.1,ENSG00000227713
28414,MTND6P18,ENSG00000227714
28415,AP000459.7,ENSG00000227716
28416,RP11-578F21.4,ENSG00000227717
28417,AC016730.1,ENSG00000227718
28418,AC006042.6,ENSG00000227719
28419,RPSAP64,ENSG00000227721
28420,RP5-1059H15.1,ENSG00000227722
28421,CTA-31J9.2,ENSG00000227723
28422,GCOM2,ENSG00000227725
28423,AP001271.3,ENSG00000227726
28424,RP11-690C23.4,ENSG00000227728
28425,RD3L,ENSG00000227729
28426,MTND6P5,ENSG00000227730
28427,RP4-565E6.1,ENSG00000227733
28428,RP11-49L2.1,ENSG00000227734
28429,CYCSP5,ENSG00000227735
28430,MTCO3P16,ENSG00000227736
28431,OR8B1P,ENSG00000227737
28432,AC092646.2,ENSG00000227738
28433,RP11-318C24.2,ENSG00000227740
28434,RP11-536C5.7,ENSG00000227741
28435,CALR4P,ENSG00000227742
28436,RP4-745K6.1,ENSG00000227743
28437,FLJ43879,ENSG00000227744
28438,AC098826.5,ENSG00000227745
28439,RP11-16L9.1,ENSG00000227747
28440,RP11-497D6.3,ENSG00000227748
28441,RP1-20B21.4,ENSG00000227751
28442,RP11-216N21.1,ENSG00000227753
28443,AP000344.4,ENSG00000227755
28444,AP000282.2,ENSG00000227757
28445,HCG9P5,ENSG00000227758
28446,VTI1BP4,ENSG00000227759
28447,RP11-298E10.1,ENSG00000227760
28448,GUSBP8,ENSG00000227762
28449,RP11-354K1.1,ENSG00000227764
28450,MYL12BP2,ENSG00000227765
28451,HCG4P5,ENSG00000227766
28452,AC072062.3,ENSG00000227769
28453,RPL7P12,ENSG00000227770
28454,ASH1L-IT1,ENSG00000227773
28455,RP1-283E3.4,ENSG00000227775
28456,AKR1D1P1,ENSG00000227776
28457,RP4-738P11.3,ENSG00000227777
28458,GS1-164F24.1,ENSG00000227779
28459,CTC-529I10.2,ENSG00000227782
28460,ZNF965P,ENSG00000227784
28461,AC092013.1,ENSG00000227785
28462,MTCO3P43,ENSG00000227788
28463,MTCYBP7,ENSG00000227789
28464,AC015922.5,ENSG00000227790
28465,AC007365.4,ENSG00000227791
28466,MTND4LP9,ENSG00000227795
28467,AC012358.4,ENSG00000227799
28468,IGHD4-17,ENSG00000227800
28469,DNAJB3,ENSG00000227802
28470,RP11-239H6.2,ENSG00000227803
28471,RPL21P90,ENSG00000227805
28472,OR5W1P,ENSG00000227806
28473,RP11-171A24.2,ENSG00000227809
28474,FAM212B-AS1,ENSG00000227811
28475,RP1-180M12.1,ENSG00000227813
28476,MRPS17P9,ENSG00000227814
28477,RP11-195C7.3,ENSG00000227815
28478,ARHGAP42P1,ENSG00000227817
28479,RP11-227F8.2,ENSG00000227818
28480,AC122136.2,ENSG00000227824
28481,SLC9A7P1,ENSG00000227825
28482,RP11-958N24.2,ENSG00000227827
28483,TRIM60P3Y,ENSG00000227830
28484,ST13P21,ENSG00000227832
28485,AP003385.2,ENSG00000227834
28486,CARM1P1,ENSG00000227835
28487,AC008850.3,ENSG00000227836
28488,TRIM60P11Y,ENSG00000227837
28489,RP1-213J1P__B.1,ENSG00000227838
28490,KRTAP8-3P,ENSG00000227840
28491,MTND5P31,ENSG00000227841
28492,AC093166.2,ENSG00000227842
28493,RP11-184B22.2,ENSG00000227845
28494,UGT1A11P,ENSG00000227846
28495,RP11-420H19.2,ENSG00000227847
28496,SUCLA2-AS1,ENSG00000227848
28497,SEPT2P1,ENSG00000227850
28498,RP11-381K7.1,ENSG00000227851
28499,RPS29P17,ENSG00000227852
28500,RP11-307O1.1,ENSG00000227854
28501,DPY19L2P3,ENSG00000227855
28502,RP4-533D7.5,ENSG00000227857
28503,MTND5P18,ENSG00000227860
28504,HNRNPA1P31,ENSG00000227862
28505,AC002383.2,ENSG00000227863
28506,ARL5AP1,ENSG00000227864
28507,TCEB1P11,ENSG00000227867
28508,C1orf234,ENSG00000227868
28509,RP11-807H17.1,ENSG00000227869
28510,USP9YP12,ENSG00000227871
28511,RP3-389A20.2,ENSG00000227873
28512,GRAMD4P1,ENSG00000227874
28513,RPL23AP89,ENSG00000227875
28514,MRLN,ENSG00000227877
28515,AC114760.1,ENSG00000227878
28516,PSPC1P1,ENSG00000227879
28517,RP11-46E17.6,ENSG00000227880
28518,ASS1P5,ENSG00000227881
28519,THAP12P6,ENSG00000227882
28520,ATP6V0E1P4,ENSG00000227883
28521,RP11-79N23.1,ENSG00000227885
28522,RPS26P13,ENSG00000227887
28523,FAM66A,ENSG00000227888
28524,PSMA2P3,ENSG00000227890
28525,OR5P4P,ENSG00000227892
28526,LINC00352,ENSG00000227893
28527,ISX-AS1,ENSG00000227895
28528,RP11-77P6.2,ENSG00000227896
28529,AC062032.1,ENSG00000227902
28530,MED6P1,ENSG00000227905
28531,SNAP25-AS1,ENSG00000227906
28532,RP11-102C16.3,ENSG00000227907
28533,FLJ31104,ENSG00000227908
28534,RP11-73B2.6,ENSG00000227910
28535,RP11-141M1.1,ENSG00000227911
28536,RP11-69C17.3,ENSG00000227912
28537,KRT8P44,ENSG00000227913
28538,RP11-130C19.3,ENSG00000227914
28539,TCEB1P16,ENSG00000227915
28540,RP11-143M1.3,ENSG00000227917
28541,AL353997.11,ENSG00000227919
28542,RP1-153P14.5,ENSG00000227920
28543,SPTLC1P5,ENSG00000227922
28544,RP5-905H7.7,ENSG00000227923
28545,RBPJP6,ENSG00000227924
28546,RP11-191N8.2,ENSG00000227925
28547,MACROD2-IT1,ENSG00000227927
28548,SRGAP3-AS3,ENSG00000227929
28549,AC009508.1,ENSG00000227930
28550,RP13-16H11.9,ENSG00000227932
28551,RP11-331F9.4,ENSG00000227933
28552,RP11-423F24.3,ENSG00000227934
28553,RP6-102O10.1,ENSG00000227935
28554,MTND2P30,ENSG00000227937
28555,AC104695.4,ENSG00000227938
28556,RPL3P2,ENSG00000227939
28557,RP11-372M18.1,ENSG00000227940
28558,UQCRBP2,ENSG00000227941
28559,FRMD8P1,ENSG00000227942
28560,RP11-103C16.2,ENSG00000227945
28561,AC007383.3,ENSG00000227946
28562,RP11-543D5.1,ENSG00000227947
28563,AC003989.4,ENSG00000227948
28564,CYCSP46,ENSG00000227949
28565,RP11-312B8.2,ENSG00000227950
28566,RPL18AP17,ENSG00000227952
28567,LINC01341,ENSG00000227953
28568,TARID,ENSG00000227954
28569,RP11-399H11.3,ENSG00000227958
28570,RP11-276H7.2,ENSG00000227959
28571,RP5-837I24.6,ENSG00000227960
28572,RP11-382D8.3,ENSG00000227962
28573,RP5-1074L1.1,ENSG00000227963
28574,LINC01429,ENSG00000227964
28575,AC098592.6,ENSG00000227965
28576,BUB3P1,ENSG00000227968
28577,NPM1P22,ENSG00000227969
28578,NR1H5P,ENSG00000227970
28579,RP11-600G3.1,ENSG00000227971
28580,THAP12P3,ENSG00000227972
28581,PIN4P1,ENSG00000227973
28582,AC002127.2,ENSG00000227979
28583,AC012668.3,ENSG00000227981
28584,RPL7P30,ENSG00000227982
28585,BRK1P2,ENSG00000227983
28586,TRIM60P18,ENSG00000227986
28587,AC092675.4,ENSG00000227987
28588,TDGF1P1,ENSG00000227988
28589,AC010141.8,ENSG00000227989
28590,AC108463.2,ENSG00000227992
28591,RP5-891H21.1,ENSG00000227994
28592,RAB11AP1,ENSG00000227995
28593,MTND5P1,ENSG00000227999
28594,RPL7AP65,ENSG00000228000
28595,DHX9P1,ENSG00000228002
28596,MYCLP2,ENSG00000228004
28597,AC020743.2,ENSG00000228005
28598,AC011933.2,ENSG00000228007
28599,CTD-2330K9.3,ENSG00000228008
28600,AC073343.13,ENSG00000228010
28601,RP11-350G8.5,ENSG00000228013
28602,ZNF680P1,ENSG00000228014
28603,AC074338.5,ENSG00000228015
28604,RAPGEF4-AS1,ENSG00000228016
28605,RP11-166O4.4,ENSG00000228019
28606,HNRNPA1P46,ENSG00000228020
28607,RP11-383C5.3,ENSG00000228021
28608,HCG20,ENSG00000228022
28609,CYP1D1P,ENSG00000228024
28610,RP1-251M9.3,ENSG00000228027
28611,AC069257.8,ENSG00000228028
28612,AC019084.7,ENSG00000228030
28613,AC078842.3,ENSG00000228031
28614,AC010967.2,ENSG00000228033
28615,HMGN2P21,ENSG00000228034
28616,RP4-663N10.1,ENSG00000228035
28617,HSPD1P9,ENSG00000228036
28618,RP3-395M20.9,ENSG00000228037
28619,VN1R51P,ENSG00000228038
28620,KB-1125A3.10,ENSG00000228039
28621,RP3-522D1.2,ENSG00000228040
28622,RP4-581F12.1,ENSG00000228041
28623,RP11-441A11.1,ENSG00000228042
28624,AC097721.2,ENSG00000228043
28625,RP4-781K5.4,ENSG00000228044
28626,DNAJA1P6,ENSG00000228045
28627,MTCO3P40,ENSG00000228046
28628,RP11-598C10.1,ENSG00000228048
28629,POLR2J2,ENSG00000228049
28630,TOP3BP1,ENSG00000228050
28631,RP11-325E14.2,ENSG00000228051
28632,RP11-151F5.2,ENSG00000228053
28633,RANP5,ENSG00000228054
28634,LINC00864,ENSG00000228055
28635,CFL1P3,ENSG00000228056
28636,SEC63P1,ENSG00000228057
28637,RP11-552D4.1,ENSG00000228058
28638,RP11-69E11.8,ENSG00000228060
28639,Z83001.1,ENSG00000228061
28640,LYPLAL1-AS1,ENSG00000228063
28641,AC023469.2,ENSG00000228064
28642,LINC01515,ENSG00000228065
28643,RP11-61J19.3,ENSG00000228067
28644,MTCO3P29,ENSG00000228069
28645,RPL7P47,ENSG00000228071
28646,RP11-255A11.2,ENSG00000228072
28647,AC133106.2,ENSG00000228073
28648,UBBP5,ENSG00000228074
28649,BOD1L2,ENSG00000228075
28650,RP11-475E11.2,ENSG00000228076
28651,HLA-U,ENSG00000228078
28652,AC012368.1,ENSG00000228079
28653,RP11-385M4.2,ENSG00000228081
28654,RP1-121G13.2,ENSG00000228082
28655,IFNA14,ENSG00000228083
28656,RP5-884G6.2,ENSG00000228084
28657,AC004920.2,ENSG00000228085
28658,RP5-837M10.4,ENSG00000228086
28659,PNKDP1,ENSG00000228089
28660,COX6CP15,ENSG00000228092
28661,RP11-361M4.1,ENSG00000228095
28662,MTATP6P11,ENSG00000228097
28663,AC110620.1,ENSG00000228098
28664,AC016912.3,ENSG00000228100
28665,RP3-340N1.6,ENSG00000228105
28666,RP11-452F19.3,ENSG00000228106
28667,AP000692.9,ENSG00000228107
28668,AC092839.3,ENSG00000228108
28669,MELTF-AS1,ENSG00000228109
28670,ST13P19,ENSG00000228110
28671,TPT1P2,ENSG00000228111
28672,AC112220.2,ENSG00000228112
28673,AC003991.3,ENSG00000228113
28674,RP11-165F24.5,ENSG00000228115
28675,MYL6P5,ENSG00000228118
28676,AP001631.10,ENSG00000228120
28677,PHBP3,ENSG00000228121
28678,MTND1P17,ENSG00000228122
28679,RP11-15B24.3,ENSG00000228123
28680,RP1-122O8.7,ENSG00000228124
28681,AKIRIN1P2,ENSG00000228125
28682,FALEC,ENSG00000228126
28683,RP11-12L8.1,ENSG00000228127
28684,IGHD6-6,ENSG00000228131
28685,RP11-279E1.1,ENSG00000228132
28686,AC099684.1,ENSG00000228133
28687,AC092578.1,ENSG00000228134
28688,LINC01494,ENSG00000228135
28689,RP11-216M21.5,ENSG00000228136
28690,AP001469.7,ENSG00000228137
28691,LINC01402,ENSG00000228139
28692,RP3-467K16.4,ENSG00000228140
28693,AC105339.1,ENSG00000228141
28694,RP11-180I4.2,ENSG00000228142
28695,RP11-308N19.5,ENSG00000228143
28696,RP11-745O10.4,ENSG00000228144
28697,CASP16P,ENSG00000228146
28698,RPL3P1,ENSG00000228149
28699,RP11-84A14.4,ENSG00000228150
28700,AC004941.3,ENSG00000228151
28701,RP11-23I7.1,ENSG00000228153
28702,RP11-302F12.2,ENSG00000228154
28703,RP11-410N8.1,ENSG00000228156
28704,AC007952.5,ENSG00000228157
28705,TLE1P1,ENSG00000228158
28706,AP001465.5,ENSG00000228159
28707,RP13-57D9.3,ENSG00000228160
28708,LL22NC03-23C6.15,ENSG00000228161
28709,AC097713.3,ENSG00000228162
28710,RP11-125K10.5,ENSG00000228165
28711,MTND1P11,ENSG00000228166
28712,RP11-489C13.1,ENSG00000228167
28713,HNRNPA1P21,ENSG00000228168
28714,PPIAP19,ENSG00000228169
28715,RP1-40E16.11,ENSG00000228170
28716,AC121251.1,ENSG00000228171
28717,RP1-317E23.3,ENSG00000228172
28718,AC091770.3,ENSG00000228173
28719,RP11-244N9.6,ENSG00000228174
28720,GEMIN8P4,ENSG00000228175
28721,RP4-656G21.1,ENSG00000228176
28722,RP11-455B2.9,ENSG00000228181
28723,MTND2P25,ENSG00000228182
28724,SNX19P1,ENSG00000228184
28725,RP11-363H12.1,ENSG00000228187
28726,RP13-60M5.2,ENSG00000228189
28727,RPL23AP16,ENSG00000228190
28728,RP11-345I18.6,ENSG00000228191
28729,RP11-342M1.3,ENSG00000228192
28730,TCEB1P14,ENSG00000228193
28731,CTA-415G2.2,ENSG00000228194
28732,RPL5P27,ENSG00000228195
28733,PTPN2P1,ENSG00000228196
28734,OR2M3,ENSG00000228198
